"범죄별(1)","범죄별(2)","시점",발생지역별(1),데이터
"형법범 (건)","과실범죄","2016",광주,193
"형법범 (건)","과실범죄","2016",대전,180
"형법범 (건)","과실범죄","2016",울산,116
"형법범 (건)","과실범죄","2016",세종,21
"형법범 (건)","과실범죄","2016",경기,1823
"형법범 (건)","과실범죄","2016",강원,362
"형법범 (건)","과실범죄","2016",충북,304
"형법범 (건)","과실범죄","2016",충남,339
"형법범 (건)","과실범죄","2016",전북,291
"형법범 (건)","과실범죄","2016",전남,382
"형법범 (건)","과실범죄","2016",경북,404
"형법범 (건)","과실범죄","2016",경남,510
"형법범 (건)","과실범죄","2016",제주,196
"형법범 (건)","과실범죄","2017",계,8419
"형법범 (건)","과실범죄","2017",서울,1389
"형법범 (건)","과실범죄","2017",부산,638
"형법범 (건)","과실범죄","2017",대구,290
"형법범 (건)","과실범죄","2017",인천,472
"형법범 (건)","과실범죄","2017",광주,209
"형법범 (건)","과실범죄","2017",대전,179
"형법범 (건)","과실범죄","2017",울산,105
"형법범 (건)","과실범죄","2017",세종,30
"형법범 (건)","과실범죄","2017",경기,2131
"형법범 (건)","과실범죄","2017",강원,379
"형법범 (건)","과실범죄","2017",충북,315
"형법범 (건)","과실범죄","2017",충남,373
"형법범 (건)","과실범죄","2017",전북,310
"형법범 (건)","과실범죄","2017",전남,403
"형법범 (건)","과실범죄","2017",경북,421
"형법범 (건)","과실범죄","2017",경남,547
"형법범 (건)","과실범죄","2017",제주,228
"형법범 (건)","과실범죄","2018",계,8836
"형법범 (건)","과실범죄","2018",서울,1497
"형법범 (건)","과실범죄","2018",부산,846
"형법범 (건)","과실범죄","2018",대구,339
"형법범 (건)","과실범죄","2018",인천,516
"형법범 (건)","과실범죄","2018",광주,218
"형법범 (건)","과실범죄","2018",대전,209
"형법범 (건)","과실범죄","2018",울산,101
"형법범 (건)","과실범죄","2018",세종,40
"형법범 (건)","과실범죄","2018",경기,2153
"형법범 (건)","과실범죄","2018",강원,382
"형법범 (건)","과실범죄","2018",충북,314
"형법범 (건)","과실범죄","2018",충남,389
"형법범 (건)","과실범죄","2018",전북,265
"형법범 (건)","과실범죄","2018",전남,428
"형법범 (건)","과실범죄","2018",경북,401
"형법범 (건)","과실범죄","2018",경남,502
"형법범 (건)","과실범죄","2018",제주,236
"형법범 (건)","과실범죄","2019",계,9176
"형법범 (건)","과실범죄","2019",서울,1567
"형법범 (건)","과실범죄","2019",부산,637
"형법범 (건)","과실범죄","2019",대구,352
"형법범 (건)","과실범죄","2019",인천,477
"형법범 (건)","과실범죄","2019",광주,200
"형법범 (건)","과실범죄","2019",대전,181
"형법범 (건)","과실범죄","2019",울산,116
"형법범 (건)","과실범죄","2019",세종,30
"형법범 (건)","과실범죄","2019",경기,2298
"형법범 (건)","과실범죄","2019",강원,421
"형법범 (건)","과실범죄","2019",충북,408
"형법범 (건)","과실범죄","2019",충남,388
"형법범 (건)","과실범죄","2019",전북,306
"형법범 (건)","과실범죄","2019",전남,455
"형법범 (건)","과실범죄","2019",경북,462
"형법범 (건)","과실범죄","2019",경남,669
"형법범 (건)","과실범죄","2019",제주,209
"형법범 (건)","과실범죄","2020",계,8873
"형법범 (건)","과실범죄","2020",서울,1494
"형법범 (건)","과실범죄","2020",부산,691
"형법범 (건)","과실범죄","2020",대구,320
"형법범 (건)","과실범죄","2020",인천,458
"형법범 (건)","과실범죄","2020",광주,205
"형법범 (건)","과실범죄","2020",대전,220
"형법범 (건)","과실범죄","2020",울산,111
"형법범 (건)","과실범죄","2020",세종,34
"형법범 (건)","과실범죄","2020",경기,2303
"형법범 (건)","과실범죄","2020",강원,360
"형법범 (건)","과실범죄","2020",충북,295
"형법범 (건)","과실범죄","2020",충남,387
"형법범 (건)","과실범죄","2020",전북,322
"형법범 (건)","과실범죄","2020",전남,432
"형법범 (건)","과실범죄","2020",경북,455
"형법범 (건)","과실범죄","2020",경남,573
"형법범 (건)","과실범죄","2020",제주,213
"형법범 (건)","과실범죄","2021",계,8179
"형법범 (건)","과실범죄","2021",서울,1406
"형법범 (건)","과실범죄","2021",부산,592
"형법범 (건)","과실범죄","2021",대구,301
"형법범 (건)","과실범죄","2021",인천,436
"형법범 (건)","과실범죄","2021",광주,174
"형법범 (건)","과실범죄","2021",대전,170
"형법범 (건)","과실범죄","2021",울산,97
"형법범 (건)","과실범죄","2021",세종,42
"형법범 (건)","과실범죄","2021",경기,2174
"형법범 (건)","과실범죄","2021",강원,295
"형법범 (건)","과실범죄","2021",충북,279
"형법범 (건)","과실범죄","2021",충남,348
"형법범 (건)","과실범죄","2021",전북,283
"형법범 (건)","과실범죄","2021",전남,390
"형법범 (건)","과실범죄","2021",경북,420
"형법범 (건)","과실범죄","2021",경남,556
"형법범 (건)","과실범죄","2021",제주,216
"형법범 (건)","과실범죄","2022",계,8901
"형법범 (건)","과실범죄","2022",서울,1529
"형법범 (건)","과실범죄","2022",부산,592
"형법범 (건)","과실범죄","2022",대구,353
"형법범 (건)","과실범죄","2022",인천,499
"형법범 (건)","과실범죄","2022",광주,195
"형법범 (건)","과실범죄","2022",대전,182
"형법범 (건)","과실범죄","2022",울산,86
"형법범 (건)","과실범죄","2022",세종,45
"형법범 (건)","과실범죄","2022",경기,2381
"형법범 (건)","과실범죄","2022",강원,381
"형법범 (건)","과실범죄","2022",충북,334
"형법범 (건)","과실범죄","2022",충남,376
"형법범 (건)","과실범죄","2022",전북,295
"형법범 (건)","과실범죄","2022",전남,452
"형법범 (건)","과실범죄","2022",경북,451
"형법범 (건)","과실범죄","2022",경남,548
"형법범 (건)","과실범죄","2022",제주,202
"형법범 (건)","기타형법범죄","2014",계,90270
"형법범 (건)","기타형법범죄","2014",서울,22973
"형법범 (건)","기타형법범죄","2014",부산,7200
"형법범 (건)","기타형법범죄","2014",대구,4104
"형법범 (건)","기타형법범죄","2014",인천,4659
"형법범 (건)","기타형법범죄","2014",광주,2550
"형법범 (건)","기타형법범죄","2014",대전,2122
"형법범 (건)","기타형법범죄","2014",울산,2022
"형법범 (건)","기타형법범죄","2014",세종,130
"형법범 (건)","기타형법범죄","2014",경기,20377
"형법범 (건)","기타형법범죄","2014",강원,2677
"형법범 (건)","기타형법범죄","2014",충북,2347
"형법범 (건)","기타형법범죄","2014",충남,3120
"형법범 (건)","기타형법범죄","2014",전북,2023
"형법범 (건)","기타형법범죄","2014",전남,3015
"형법범 (건)","기타형법범죄","2014",경북,3872
"형법범 (건)","기타형법범죄","2014",경남,5088
"형법범 (건)","기타형법범죄","2014",제주,1991
"형법범 (건)","기타형법범죄","2015",계,99774
"형법범 (건)","기타형법범죄","2015",서울,24224
"형법범 (건)","기타형법범죄","2015",부산,8582
"형법범 (건)","기타형법범죄","2015",대구,4929
"형법범 (건)","기타형법범죄","2015",인천,5285
"형법범 (건)","기타형법범죄","2015",광주,2785
"형법범 (건)","기타형법범죄","2015",대전,2537
"형법범 (건)","기타형법범죄","2015",울산,1229
"형법범 (건)","기타형법범죄","2015",세종,194
"형법범 (건)","기타형법범죄","2015",경기,23031
"형법범 (건)","기타형법범죄","2015",강원,2901
"형법범 (건)","기타형법범죄","2015",충북,2532
"형법범 (건)","기타형법범죄","2015",충남,3701
"형법범 (건)","기타형법범죄","2015",전북,2445
"형법범 (건)","기타형법범죄","2015",전남,3197
"형법범 (건)","기타형법범죄","2015",경북,3938
"형법범 (건)","기타형법범죄","2015",경남,6094
"형법범 (건)","기타형법범죄","2015",제주,2170
"형법범 (건)","기타형법범죄","2016",계,102156
"형법범 (건)","기타형법범죄","2016",서울,24525
"형법범 (건)","기타형법범죄","2016",부산,8656
"형법범 (건)","기타형법범죄","2016",대구,4464
"형법범 (건)","기타형법범죄","2016",인천,5612
"형법범 (건)","기타형법범죄","2016",광주,2570
"형법범 (건)","기타형법범죄","2016",대전,2622
"형법범 (건)","기타형법범죄","2016",울산,1271
"형법범 (건)","기타형법범죄","2016",세종,190
"형법범 (건)","기타형법범죄","2016",경기,23393
"형법범 (건)","기타형법범죄","2016",강원,3103
"형법범 (건)","기타형법범죄","2016",충북,2735
"형법범 (건)","기타형법범죄","2016",충남,3660
"형법범 (건)","기타형법범죄","2016",전북,2571
"형법범 (건)","기타형법범죄","2016",전남,3172
"형법범 (건)","기타형법범죄","2016",경북,4062
"형법범 (건)","기타형법범죄","2016",경남,6804
"형법범 (건)","기타형법범죄","2016",제주,2746
"형법범 (건)","기타형법범죄","2017",계,97783
"형법범 (건)","기타형법범죄","2017",서울,22647
"형법범 (건)","기타형법범죄","2017",부산,7273
"형법범 (건)","기타형법범죄","2017",대구,4348
"형법범 (건)","기타형법범죄","2017",인천,5579
"형법범 (건)","기타형법범죄","2017",광주,2413
"형법범 (건)","기타형법범죄","2017",대전,2722
"형법범 (건)","기타형법범죄","2017",울산,1256
"형법범 (건)","기타형법범죄","2017",세종,256
"형법범 (건)","기타형법범죄","2017",경기,22924
"형법범 (건)","기타형법범죄","2017",강원,3175
"형법범 (건)","기타형법범죄","2017",충북,2844
"형법범 (건)","기타형법범죄","2017",충남,3671
"형법범 (건)","기타형법범죄","2017",전북,2664
"형법범 (건)","기타형법범죄","2017",전남,3240
"형법범 (건)","기타형법범죄","2017",경북,4137
"형법범 (건)","기타형법범죄","2017",경남,6516
"형법범 (건)","기타형법범죄","2017",제주,2118
"형법범 (건)","기타형법범죄","2018",계,102907
"형법범 (건)","기타형법범죄","2018",서울,23690
"형법범 (건)","기타형법범죄","2018",부산,7680
"형법범 (건)","기타형법범죄","2018",대구,4386
"형법범 (건)","기타형법범죄","2018",인천,6361
"형법범 (건)","기타형법범죄","2018",광주,2797
"형법범 (건)","기타형법범죄","2018",대전,2902
"형법범 (건)","기타형법범죄","2018",울산,1219
"형법범 (건)","기타형법범죄","2018",세종,329
"형법범 (건)","기타형법범죄","2018",경기,23652
"형법범 (건)","기타형법범죄","2018",강원,3298
"형법범 (건)","기타형법범죄","2018",충북,2961
"형법범 (건)","기타형법범죄","2018",충남,4026
"형법범 (건)","기타형법범죄","2018",전북,2997
"형법범 (건)","기타형법범죄","2018",전남,3552
"형법범 (건)","기타형법범죄","2018",경북,4173
"형법범 (건)","기타형법범죄","2018",경남,6541
"형법범 (건)","기타형법범죄","2018",제주,2343
"형법범 (건)","기타형법범죄","2019",계,105310
"형법범 (건)","기타형법범죄","2019",서울,23330
"형법범 (건)","기타형법범죄","2019",부산,8097
"형법범 (건)","기타형법범죄","2019",대구,4446
"형법범 (건)","기타형법범죄","2019",인천,6673
"형법범 (건)","기타형법범죄","2019",광주,2922
"형법범 (건)","기타형법범죄","2019",대전,2813
"형법범 (건)","기타형법범죄","2019",울산,1183
"형법범 (건)","기타형법범죄","2019",세종,385
"형법범 (건)","기타형법범죄","2019",경기,24211
"형법범 (건)","기타형법범죄","2019",강원,3428
"형법범 (건)","기타형법범죄","2019",충북,2958
"형법범 (건)","기타형법범죄","2019",충남,4314
"형법범 (건)","기타형법범죄","2019",전북,3086
"형법범 (건)","기타형법범죄","2019",전남,3842
"형법범 (건)","기타형법범죄","2019",경북,4549
"형법범 (건)","기타형법범죄","2019",경남,6762
"형법범 (건)","기타형법범죄","2019",제주,2311
"형법범 (건)","기타형법범죄","2020",계,103200
"형법범 (건)","기타형법범죄","2020",서울,22713
"형법범 (건)","기타형법범죄","2020",부산,7780
"형법범 (건)","기타형법범죄","2020",대구,4239
"형법범 (건)","기타형법범죄","2020",인천,5859
"형법범 (건)","기타형법범죄","2020",광주,2788
"형법범 (건)","기타형법범죄","2020",대전,2832
"형법범 (건)","기타형법범죄","2020",울산,1188
"형법범 (건)","기타형법범죄","2020",세종,419
"형법범 (건)","기타형법범죄","2020",경기,24498
"형법범 (건)","기타형법범죄","2020",강원,3438
"형법범 (건)","기타형법범죄","2020",충북,2828
"형법범 (건)","기타형법범죄","2020",충남,4134
"형법범 (건)","기타형법범죄","2020",전북,3040
"형법범 (건)","기타형법범죄","2020",전남,3755
"형법범 (건)","기타형법범죄","2020",경북,4216
"형법범 (건)","기타형법범죄","2020",경남,6994
"형법범 (건)","기타형법범죄","2020",제주,2479
"형법범 (건)","기타형법범죄","2021",계,92320
"형법범 (건)","기타형법범죄","2021",서울,20578
"형법범 (건)","기타형법범죄","2021",부산,7060
"형법범 (건)","기타형법범죄","2021",대구,3632
"형법범 (건)","기타형법범죄","2021",인천,5952
"형법범 (건)","기타형법범죄","2021",광주,2616
"형법범 (건)","기타형법범죄","2021",대전,2446
"형법범 (건)","기타형법범죄","2021",울산,1092
"형법범 (건)","기타형법범죄","2021",세종,390
"형법범 (건)","기타형법범죄","2021",경기,21651
"형법범 (건)","기타형법범죄","2021",강원,2870
"형법범 (건)","기타형법범죄","2021",충북,2393
"형법범 (건)","기타형법범죄","2021",충남,3263
"형법범 (건)","기타형법범죄","2021",전북,2895
"형법범 (건)","기타형법범죄","2021",전남,3322
"형법범 (건)","기타형법범죄","2021",경북,3767
"형법범 (건)","기타형법범죄","2021",경남,6208
"형법범 (건)","기타형법범죄","2021",제주,2185
"형법범 (건)","기타형법범죄","2022",계,99908
"형법범 (건)","기타형법범죄","2022",서울,25244
"형법범 (건)","기타형법범죄","2022",부산,7572
"형법범 (건)","기타형법범죄","2022",대구,3893
"형법범 (건)","기타형법범죄","2022",인천,6317
"형법범 (건)","기타형법범죄","2022",광주,2298
"형법범 (건)","기타형법범죄","2022",대전,2612
"형법범 (건)","기타형법범죄","2022",울산,822
"형법범 (건)","기타형법범죄","2022",세종,414
"형법범 (건)","기타형법범죄","2022",경기,23322
"형법범 (건)","기타형법범죄","2022",강원,2729
"형법범 (건)","기타형법범죄","2022",충북,2588
"형법범 (건)","기타형법범죄","2022",충남,3655
"형법범 (건)","기타형법범죄","2022",전북,2884
"형법범 (건)","기타형법범죄","2022",전남,3148
"형법범 (건)","기타형법범죄","2022",경북,4016
"형법범 (건)","기타형법범죄","2022",경남,6217
"형법범 (건)","기타형법범죄","2022",제주,2177
"특별법범 (건)","소계","2014",계,917626
"특별법범 (건)","소계","2014",서울,152209
"특별법범 (건)","소계","2014",부산,66680
"특별법범 (건)","소계","2014",대구,54490
"특별법범 (건)","소계","2014",인천,52332
"특별법범 (건)","소계","2014",광주,35649
"특별법범 (건)","소계","2014",대전,19200
"특별법범 (건)","소계","2014",울산,22495
"특별법범 (건)","소계","2014",세종,1910
"특별법범 (건)","소계","2014",경기,217415
"특별법범 (건)","소계","2014",강원,30987
"특별법범 (건)","소계","2014",충북,27011
"특별법범 (건)","소계","2014",충남,38712
"특별법범 (건)","소계","2014",전북,31723
"특별법범 (건)","소계","2014",전남,38963
"특별법범 (건)","소계","2014",경북,51508
"특별법범 (건)","소계","2014",경남,61014
"특별법범 (건)","소계","2014",제주,15328
"특별법범 (건)","소계","2015",계,972970
"특별법범 (건)","소계","2015",서울,149233
"특별법범 (건)","소계","2015",부산,74728
"특별법범 (건)","소계","2015",대구,56943
"특별법범 (건)","소계","2015",인천,54472
"특별법범 (건)","소계","2015",광주,33931
"특별법범 (건)","소계","2015",대전,19990
"특별법범 (건)","소계","2015",울산,19374
"특별법범 (건)","소계","2015",세종,1701
"특별법범 (건)","소계","2015",경기,233510
"특별법범 (건)","소계","2015",강원,34422
"특별법범 (건)","소계","2015",충북,28945
"특별법범 (건)","소계","2015",충남,42777
"특별법범 (건)","소계","2015",전북,31540
"특별법범 (건)","소계","2015",전남,44956
"특별법범 (건)","소계","2015",경북,54636
"특별법범 (건)","소계","2015",경남,73291
"특별법범 (건)","소계","2015",제주,18521
"특별법범 (건)","소계","2016",계,1002601
"특별법범 (건)","소계","2016",서울,146286
"특별법범 (건)","소계","2016",부산,67084
"특별법범 (건)","소계","2016",대구,48314
"특별법범 (건)","소계","2016",인천,52095
"특별법범 (건)","소계","2016",광주,31797
"특별법범 (건)","소계","2016",대전,21396
"특별법범 (건)","소계","2016",울산,15731
"특별법범 (건)","소계","2016",세종,2129
"특별법범 (건)","소계","2016",경기,289048
"특별법범 (건)","소계","2016",강원,35457
"특별법범 (건)","소계","2016",충북,33094
"특별법범 (건)","소계","2016",충남,40706
"특별법범 (건)","소계","2016",전북,30668
"특별법범 (건)","소계","2016",전남,42269
"특별법범 (건)","소계","2016",경북,51339
"특별법범 (건)","소계","2016",경남,75599
"특별법범 (건)","소계","2016",제주,19589
"특별법범 (건)","소계","2017",계,866011
"특별법범 (건)","소계","2017",서울,138221
"특별법범 (건)","소계","2017",부산,55427
"특별법범 (건)","소계","2017",대구,39261
"특별법범 (건)","소계","2017",인천,46311
"특별법범 (건)","소계","2017",광주,28258
"특별법범 (건)","소계","2017",대전,21558
"특별법범 (건)","소계","2017",울산,13558
"특별법범 (건)","소계","2017",세종,2129
"특별법범 (건)","소계","2017",경기,234416
"특별법범 (건)","소계","2017",강원,30617
"특별법범 (건)","소계","2017",충북,29320
"특별법범 (건)","소계","2017",충남,36879
"특별법범 (건)","소계","2017",전북,28195
"특별법범 (건)","소계","2017",전남,35206
"특별법범 (건)","소계","2017",경북,46550
"특별법범 (건)","소계","2017",경남,62836
"특별법범 (건)","소계","2017",제주,17269
"특별법범 (건)","소계","2018",계,749792
"특별법범 (건)","소계","2018",서울,127783
"특별법범 (건)","소계","2018",부산,50323
"특별법범 (건)","소계","2018",대구,35195
"특별법범 (건)","소계","2018",인천,35487
"특별법범 (건)","소계","2018",광주,23103
"특별법범 (건)","소계","2018",대전,18252
"특별법범 (건)","소계","2018",울산,11941
"특별법범 (건)","소계","2018",세종,2161
"특별법범 (건)","소계","2018",경기,194075
"특별법범 (건)","소계","2018",강원,25363
"특별법범 (건)","소계","2018",충북,25013
"특별법범 (건)","소계","2018",충남,35682
"특별법범 (건)","소계","2018",전북,25518
"특별법범 (건)","소계","2018",전남,33567
"특별법범 (건)","소계","2018",경북,42168
"특별법범 (건)","소계","2018",경남,51819
"특별법범 (건)","소계","2018",제주,12342
"특별법범 (건)","소계","2019",계,726289
"특별법범 (건)","소계","2019",서울,120129
"특별법범 (건)","소계","2019",부산,47698
"특별법범 (건)","소계","2019",대구,33986
"특별법범 (건)","소계","2019",인천,37842
"특별법범 (건)","소계","2019",광주,22531
"특별법범 (건)","소계","2019",대전,17674
"특별법범 (건)","소계","2019",울산,12681
"특별법범 (건)","소계","2019",세종,2276
"특별법범 (건)","소계","2019",경기,184298
"특별법범 (건)","소계","2019",강원,24460
"특별법범 (건)","소계","2019",충북,23384
"특별법범 (건)","소계","2019",충남,33610
"특별법범 (건)","소계","2019",전북,26430
"특별법범 (건)","소계","2019",전남,35390
"특별법범 (건)","소계","2019",경북,39620
"특별법범 (건)","소계","2019",경남,53397
"특별법범 (건)","소계","2019",제주,10883
"특별법범 (건)","소계","2020",계,670141
"특별법범 (건)","소계","2020",서울,106277
"특별법범 (건)","소계","2020",부산,43781
"특별법범 (건)","소계","2020",대구,30410
"특별법범 (건)","소계","2020",인천,35189
"특별법범 (건)","소계","2020",광주,20691
"특별법범 (건)","소계","2020",대전,16189
"특별법범 (건)","소계","2020",울산,11281
"특별법범 (건)","소계","2020",세종,2452
"특별법범 (건)","소계","2020",경기,173832
"특별법범 (건)","소계","2020",강원,23446
"특별법범 (건)","소계","2020",충북,21674
"특별법범 (건)","소계","2020",충남,31899
"특별법범 (건)","소계","2020",전북,23725
"특별법범 (건)","소계","2020",전남,34026
"특별법범 (건)","소계","2020",경북,36152
"특별법범 (건)","소계","2020",경남,48650
"특별법범 (건)","소계","2020",제주,10467
"특별법범 (건)","소계","2021",계,613918
"특별법범 (건)","소계","2021",서울,95401
"특별법범 (건)","소계","2021",부산,41935
"특별법범 (건)","소계","2021",대구,27643
"특별법범 (건)","소계","2021",인천,32617
"특별법범 (건)","소계","2021",광주,18660
"특별법범 (건)","소계","2021",대전,14402
"특별법범 (건)","소계","2021",울산,11196
"특별법범 (건)","소계","2021",세종,2223
"특별법범 (건)","소계","2021",경기,161119
"특별법범 (건)","소계","2021",강원,20520
"특별법범 (건)","소계","2021",충북,19685
"특별법범 (건)","소계","2021",충남,29240
"특별법범 (건)","소계","2021",전북,22503
"특별법범 (건)","소계","2021",전남,28873
"특별법범 (건)","소계","2021",경북,33913
"특별법범 (건)","소계","2021",경남,44725
"특별법범 (건)","소계","2021",제주,9263
"특별법범 (건)","소계","2022",계,571124
"특별법범 (건)","소계","2022",서울,90258
"특별법범 (건)","소계","2022",부산,40773
"특별법범 (건)","소계","2022",대구,24551
"특별법범 (건)","소계","2022",인천,33307
"특별법범 (건)","소계","2022",광주,16346
"특별법범 (건)","소계","2022",대전,12670
"특별법범 (건)","소계","2022",울산,8420
"특별법범 (건)","소계","2022",세종,2224
"특별법범 (건)","소계","2022",경기,147058
"특별법범 (건)","소계","2022",강원,18248
"특별법범 (건)","소계","2022",충북,17238
"특별법범 (건)","소계","2022",충남,28267
"특별법범 (건)","소계","2022",전북,21473
"특별법범 (건)","소계","2022",전남,28890
"특별법범 (건)","소계","2022",경북,30607
"특별법범 (건)","소계","2022",경남,42365
"특별법범 (건)","소계","2022",제주,8429
